Date,Close
04-21-2020,2328.12
04-22-2020,2363.49
04-23-2020,2399.45
04-24-2020,2410.22
04-27-2020,2376
04-28-2020,2314.08
04-29-2020,2372.71
04-30-2020,2474
05-01-2020,2286.04
05-04-2020,2315.99
05-05-2020,2317.8
05-06-2020,2351.26
05-07-2020,2367.61
05-08-2020,2379.61
05-11-2020,2409
05-12-2020,2356.95
05-13-2020,2367.92
05-14-2020,2388.85
05-15-2020,2409.78
05-18-2020,2426.26
05-19-2020,2449.33
05-20-2020,2497.94
05-21-2020,2446.74
05-22-2020,2436.88
05-26-2020,2421.86
05-27-2020,2410.39
05-28-2020,2401.1
05-29-2020,2442.37
06-01-2020,2471.04
06-02-2020,2472.41
06-03-2020,2478.4
06-04-2020,2460.6
06-05-2020,2483
06-08-2020,2524.06
06-09-2020,2600.86
06-10-2020,2647.45
06-11-2020,2557.96
06-12-2020,2545.02
06-15-2020,2572.68
06-16-2020,2615.27
06-17-2020,2640.98
06-18-2020,2653.98
06-19-2020,2675.01
06-22-2020,2713.82
06-23-2020,2764.41
06-24-2020,2734.4
06-25-2020,2754.58
06-26-2020,2692.87
06-29-2020,2680.38
06-30-2020,2758.82
07-01-2020,2878.7
07-02-2020,2890.3
07-06-2020,3057.04
07-07-2020,3000.12
07-08-2020,3081.11
07-09-2020,3182.63
07-10-2020,3200
07-13-2020,3104
07-14-2020,3084
07-15-2020,3008.87
07-16-2020,2999.9
07-17-2020,2961.97
07-20-2020,3196.84
07-21-2020,3138.29
07-22-2020,3099.91
07-23-2020,2986.55
07-24-2020,3008.91
07-27-2020,3055.21
07-28-2020,3000.33
07-29-2020,3033.53
07-30-2020,3051.88
07-31-2020,3164.68
08-03-2020,3111.89
08-04-2020,3138.83
08-05-2020,3205.03
08-06-2020,3225
08-07-2020,3167.46
